url,status,elapsed_s,purpose
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Stanley%20Kanu,200,1.57,search:Stanley Kanu
https://www.transfermarkt.us/stanley-kanu/profil/spieler/533762,200,1.46,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Issa%20Bah,200,1.75,search:Issa Bah
https://www.transfermarkt.us/issa-bah/profil/spieler/566861,200,1.55,profile_verify
https://www.transfermarkt.us/issa-bah/profil/spieler/1482002,200,2.21,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jamie%20Lawrence,200,1.6,search:Jamie Lawrence
https://www.transfermarkt.us/jamie-lawrence/profil/spieler/522248,200,1.61,profile_verify
https://www.transfermarkt.us/jamie-lawrence/profil/spieler/14039,200,1.66,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Luis%20Binks,200,1.36,search:Luis Binks
https://www.transfermarkt.us/luis-binks/profil/spieler/471004,200,1.32,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Harvey%20White,200,1.55,search:Harvey White
https://www.transfermarkt.us/harvey-white/profil/spieler/581598,200,3.87,profile_verify
https://www.transfermarkt.us/harvey-white/profil/spieler/683843,200,4.43,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Kerim%20Calhanoglu,200,4.34,search:Kerim Calhanoglu
https://www.transfermarkt.us/kerim-calhanoglu/profil/spieler/553905,ERROR:ReadTimeout,16.22,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Terrence%20Douglas,200,1.52,search:Terrence Douglas
https://www.transfermarkt.us/terrence-douglas/profil/spieler/477250,200,1.39,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Jo%C3%A3o%20Ferreira,ERROR:ReadTimeout,16.24,search:João Ferreira
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Ferreira,200,2.53,search:Ferreira
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Alexandre%20Penetra,200,3.71,search:Alexandre Penetra
https://www.transfermarkt.us/alexandre-penetra/profil/spieler/479643,200,1.73,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Franco%20Tongya,200,1.58,search:Franco Tongya
https://www.transfermarkt.us/franco-tongya/profil/spieler/530851,200,8.2,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Paolo%20Gozzi,200,1.82,search:Paolo Gozzi
https://www.transfermarkt.us/paolo-gozzi/profil/spieler/487333,200,2.16,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Rowan%20McDonald,200,1.66,search:Rowan McDonald
https://www.transfermarkt.us/rowan-mcdonald/profil/spieler/531543,200,1.64,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Marvin%20Park,200,2.01,search:Marvin Park
https://www.transfermarkt.us/marvin-park/profil/spieler/603940,200,2.27,profile_verify
https://www.transfermarkt.us/schnellsuche/ergebnis/schnellsuche?query=Kreshnik%20Hajrizi,200,1.6,search:Kreshnik Hajrizi
https://www.transfermarkt.us/kreshnik-hajrizi/profil/spieler/390168,200,1.46,profile_verify
